cve_id,cwe_id,epss_score,epss_percentile,cvss_base_score,cvss_base_severity,cvss_vector,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,cvss_exploitability_score,cvss_impact_score,cvss_score_source,cvss_first_seen,publish_date,update_date,source,vuln_category
CVE-2015-0801,264,1.19%,~ 79 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:10.191,mozilla,
CVE-2014-8641,,1.52%,~ 81 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-01-14 11:00:00.000,2024-08-06 13:26:02.418,mozilla,
CVE-2014-8640,362,1.14%,~ 78 %,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,,,,,,,,,10.0,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-01-14 11:00:00.000,2024-08-06 13:26:02.156,mozilla,Information Disclosure
CVE-2014-8638,352,0.50%,~ 65 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-01-14 11:00:00.000,2024-08-06 13:26:02.578,mozilla,
CVE-2014-8635,,1.51%,~ 81 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-01-14 11:00:00.000,2024-08-06 13:26:02.528,mozilla,Memory Corruption
CVE-2014-8634,,1.75%,~ 82 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-01-14 11:00:00.000,2024-08-06 13:26:02.335,mozilla,Memory Corruption
CVE-2014-1594,20,1.69%,~ 82 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:50:09.592,mozilla,
CVE-2014-1593,119,2.11%,~ 84 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:42:36.539,mozilla,Buffer Overflow
CVE-2014-1592,,1.77%,~ 82 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:42:36.623,mozilla,Use After Free
CVE-2014-1591,199,0.27%,~ 50 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:42:36.657,mozilla,
CVE-2014-1590,20,1.00%,~ 77 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:N/A:P,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:42:36.608,mozilla,Denial of Service
CVE-2014-1588,,1.68%,~ 82 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:42:36.614,mozilla,Memory Corruption
CVE-2014-1587,20,1.64%,~ 82 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-12-11 11:00:00.000,2024-08-06 09:42:36.640,mozilla,Memory Corruption
CVE-2014-1581,,2.31%,~ 84 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-10-15 10:00:00.000,2024-08-06 09:42:36.648,mozilla,Use After Free
CVE-2014-1580,200,0.46%,~ 64 %,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,,,,,,,,,10.0,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-10-15 10:00:00.000,2024-08-06 09:42:36.526,mozilla,Information Disclosure
CVE-2014-1577,,1.29%,~ 79 %,6.4,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:P,,,,,,,,,10.0,4.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-10-15 10:00:00.000,2024-08-06 09:42:36.631,mozilla,Memory Corruption
CVE-2014-1575,264,1.99%,~ 83 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-10-15 10:00:00.000,2024-08-06 09:42:36.637,mozilla,Memory Corruption
CVE-2014-1574,,1.64%,~ 82 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-10-15 10:00:00.000,2024-08-06 09:42:36.627,mozilla,Memory Corruption
CVE-2014-1568,310,40.04%,~ 97 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-09-25 17:00:00.000,2024-08-06 09:42:36.192,mozilla,
CVE-2014-1507,22,0.94%,~ 76 %,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,,,,,,,,,8.6,10.0,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2014-03-19 10:00:00.000,2024-08-06 09:42:36.268,mozilla,
